recording_started_at_utc,sample_timestamp_utc,device_name,channel,channel_sample_index,value_uv
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,351,999.511719
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,352,192.871094
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,353,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,354,-893.066406
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,355,616.210938
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,356,471.191406
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,357,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,358,-716.796875
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,359,621.582031
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,360,727.539062
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,361,301.757812
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,362,-873.046875
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,363,-390.625000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,364,934.570312
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,365,469.726562
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,366,-713.378906
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,367,-646.972656
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,368,561.523438
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,369,702.148438
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,370,-505.859375
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,371,-980.468750
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,TP10,372,46.386719
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,AF8,361,-182.617188
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,AF8,362,-328.613281
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.072Z,Muse-2E72,AF8,363,237.304688
